Name,exp,if_regulated,Dams_Year_Min,Dams_Year_Max,Alpha,Thelta,m,Am_25,D0,kQ,kA,S_sls,fER0,VPDmin,VPDmax,hc,Ts,CFMAX,CFR,CWH,BETA,LP,FC,PERC,K0,K1,K2,UZL,MAXBAS
USGS_01117800,SimulationRaw,0,,,0.032070751,0.03420309,14.34896942,20.07002182,1.259968478,0.19019141,0.843045396,0.042160341,0.083721146,1.198953664,4.966941101,8.091774805,-2.359683999,1.513796332,0.795850403,0.32632589,2.085132945,0.985590495,555.4066367,73.60043731,0.955693663,0.252405479,0.093682916,197.1865167,1.732649027
USGS_01303500,SimulationRaw,0,,,0.044980327,0.042512081,25.10649833,37.38123645,1.815401191,0.472452235,0.733702465,0.07176432,0.130246421,1.164663613,5.652143188,3.541550856,-4.122899742,17.0656154,0.67753364,0.422009332,3.007024936,0.598452148,1925.847228,98.47269841,1.081125629,0.08573522,0.021018155,261.277186,1.291621766
USGS_01304500,SimulationRaw,0,,,0.037562884,0.064824374,21.93964921,25.61717713,1.738871819,0.15378062,0.897950664,0.13031396,0.110036953,0.681051103,3.712706605,5.825767762,-0.515382801,18.15343963,0.732409641,0.426354232,1.946636614,0.667469643,1942.084691,8.214094018,1.072846355,0.030506404,0.0218433,161.9134903,1.231325646
USGS_01305000,SimulationRaw,0,,,0.042680961,0.059907958,23.62360653,43.11331421,1.465417796,0.553578931,0.887256639,0.153619185,0.14257965,0.781711918,5.69548298,4.924765011,-4.811767023,18.62414171,0.15441925,0.335853354,1.534483379,0.426341316,1966.703768,71.31503176,1.683670567,0.020795789,0.020993745,229.3382906,1.408596425
USGS_01305500,SimulationRaw,0,,,0.021581187,0.03994107,18.02898603,43.70050391,1.797790255,0.595278218,0.802327626,0.018275933,0.12709707,0.944051818,4.920486525,4.214140075,-0.67379443,12.97313782,0.538298133,0.403459359,0.783915726,0.693041492,1917.072783,0.170500313,0.610850162,0.012387053,0.030282333,291.9547115,1.03917074
USGS_01306440,SimulationRaw,0,,,0.04706201,0.064229433,24.94372143,46.22519194,1.314390024,0.245145138,0.774253955,0.1310726,0.131821104,0.782272756,6.12150719,3.599862296,0.186005874,12.78903073,0.7073402,0.152898134,2.951999616,0.59446924,1974.197896,95.99368999,0.866689194,0.054988154,0.023130876,136.778411,1.144902768
USGS_01306460,SimulationRaw,0,,,0.025508712,0.030296331,22.89620915,36.79648584,1.347126214,0.843485228,0.755619963,0.056309834,0.130577914,1.301933226,5.205812099,4.359996693,-2.401483316,11.45874446,0.543588577,0.513404606,0.968580095,0.598352774,1954.345655,60.17497113,0.626140286,0.032767497,0.02191019,275.3519877,1.287694449
USGS_01308000,SimulationRaw,0,,,0.045047677,0.068795541,23.56754859,38.56723381,1.441860792,0.609934229,0.870778179,0.026353293,0.035896301,1.333508454,5.520194438,8.571059745,-3.654879987,3.262443949,0.104373842,0.070431318,3.617364314,0.760174071,1928.308052,74.40926484,1.376931456,0.102954841,0.026632672,196.6911008,1.061116248
USGS_01362200,SimulationRaw,0,,,0.004243536,0.05117454,22.36497644,21.50498838,1.483360201,0.261417917,0.874107871,0.072368449,0.082891515,0.784725147,5.122125332,3.3442875,-0.514143589,3.605158052,0.076004542,0.041601782,4.085134769,0.65503057,467.8040805,83.212004,0.13634426,0.497161013,0.06985522,50.66386199,2.195792929
USGS_01410000,SimulationRaw,0,,,0.047034815,0.032260708,19.59711415,25.23542359,1.992633841,0.342123975,0.68552849,0.009378334,0.150441929,1.449584499,5.932126625,6.329589793,-0.522006719,6.18583516,0.746878985,0.217318855,2.521062651,0.860647333,1758.047508,2.253920329,1.371937278,0.270121598,0.027182671,232.9493586,4.439511045
USGS_01410150,SimulationRaw,0,,,0.020468363,0.034647376,24.76731885,30.26406161,1.797723982,0.769367907,0.698082001,0.160857375,0.032652317,1.100002072,4.381980168,6.101018352,-2.03505765,6.306072469,0.514043442,0.089276605,1.15299109,0.895925328,1397.993608,22.6297838,0.766219244,0.157559222,0.026405147,61.33107145,1.305214758
USGS_01430000,SimulationRaw,0,1960,1961,0.027521018,0.046479978,10.58429954,28.79560129,1.909931489,0.419707967,0.685993957,0.085525453,0.076474242,0.936072081,4.80199153,0.112544856,-2.94619781,1.352815182,0.066412885,0.525543337,3.508610354,0.775394752,283.7735217,43.43665145,1.360547537,0.482055764,0.050072713,31.15502903,2.186688576
USGS_01440400,SimulationRaw,0,1975,1975,0.005473322,0.016540765,9.275529156,28.66228343,1.130907633,0.131185367,0.742911445,0.098339612,0.01513627,0.994447961,4.145585512,5.982321595,-0.341900377,5.068851491,0.662357909,0.151752521,6.847418381,0.575345533,792.6456146,58.58296361,1.673205914,0.366525394,0.091913432,144.1066626,1.312112903
USGS_01447720,SimulationRaw,0,1957,1957,0.040388717,0.026375704,10.16607772,6.265769495,0.88011266,0.878651585,0.777132404,0.112524567,0.018618432,1.238890049,5.229630471,4.755000576,-1.963076905,1.961876091,0.294512897,0.296862488,3.25549817,0.989845541,267.2761958,11.91395036,1.668994162,0.462240741,0.034224781,177.5468827,1.23891412
USGS_01447800,SimulationRaw,0,1957,1961,0.026466026,0.03022679,13.49736711,44.95260749,0.912046449,0.758478384,0.859475981,0.115536082,0.000698441,0.963100748,4.094523033,2.60805941,-3.368946306,6.531105052,0.571670841,0.395667042,5.207178234,0.940222869,539.6714024,3.13103875,1.398310349,0.29232342,0.093272922,263.2300322,1.794744346
USGS_01449000,SimulationRaw,0,1957,1975,0.028039342,0.023151451,10.02740492,35.29470273,0.67786071,0.80075353,0.831497872,0.102853812,0.101410756,0.821903879,5.98683885,5.133450108,-1.758656742,2.243363077,0.387836106,0.191484576,6.495667415,0.48881858,946.5761797,4.285784715,1.999469874,0.174237124,0.098075966,148.9944857,1.79925979
USGS_01451500,SimulationRaw,0,,,0.005806689,0.042782574,23.58033371,27.08041265,1.001387944,0.480563353,0.788358034,0.001232565,0.149118619,0.969947627,6.391765001,4.830381543,-2.661650964,2.679802238,0.154273708,0.503550565,3.021682968,0.445609039,1087.060526,41.16103546,1.023873716,0.275445997,0.020106116,171.8812881,1.117903609
USGS_01451650,SimulationRaw,0,,,0.045455127,0.034410436,13.17001625,25.95267211,0.796864229,0.96232702,0.810305515,0.008654118,0.135131434,0.740477808,4.534284318,7.415531547,-3.062011865,1.729567244,0.621908701,0.563123146,2.529068117,0.301391262,1266.362415,82.67593753,1.319641454,0.101993433,0.049873739,14.16721935,2.397592163
USGS_01452500,SimulationRaw,0,,,0.015673188,0.045041779,17.05885161,30.50308097,1.527980086,0.686857015,0.882780706,0.119431644,0.147984606,1.114967389,5.080414062,7.62461998,-2.040966578,2.55657059,0.578560421,0.637491507,1.616219283,0.434568093,798.6193879,88.44105529,1.7313781,0.273153298,0.024290392,204.5351909,1.640696361
USGS_01466500,SimulationRaw,0,,,0.007774975,0.063392589,19.64725217,18.41960959,0.722345274,0.177734383,0.869694589,0.135126692,0.145758728,1.273631236,5.434060868,9.944040678,-4.617288052,1.0492791,0.861063549,0.395835747,3.305640422,0.939376361,1990.369548,9.919728983,1.064978565,0.075673724,0.04075083,107.9654415,1.363774682
USGS_01468500,SimulationRaw,0,1836,1933,0.036733848,0.065407836,7.943660751,6.068260822,1.501278146,0.661824148,0.863339195,0.017579079,0.069813959,0.835499362,4.200972583,7.512290589,-3.545581835,1.705227061,0.889610745,0.404884821,5.741426313,0.569737461,921.4220169,16.48082009,1.431942302,0.318205678,0.059475722,221.6184994,2.04382021
USGS_01470779,SimulationRaw,0,,,0.026609064,0.054041608,5.987720025,41.02550035,1.931397297,0.975182343,0.851187515,0.053211635,0.026990646,1.488175612,5.64054967,9.966705126,0.110087133,16.78012497,0.372614123,0.240996171,4.636336555,0.838291925,461.326808,10.41842862,0.504697262,0.148020055,0.024761888,129.8240625,1.076634529
USGS_01481500,SimulationRaw,0,1973,1994,0.022725961,0.066857552,19.21375346,9.090179131,1.848048076,0.616709639,0.715515407,0.119953714,0.073326866,1.433896097,5.331204861,5.825161929,0.347687883,8.02563344,0.285811524,0.159872529,0.51682201,0.330130024,376.0038038,9.281721105,1.857576633,0.355124026,0.05735137,60.8007703,1.163104272
USGS_01516350,SimulationRaw,0,,,0.035239218,0.022341628,10.70754788,3.070482744,1.780876056,0.995820325,0.851821571,0.052926041,0.119245016,1.07936328,5.369679527,8.26979127,0.359581556,5.389926188,0.779402913,0.357196603,6.276404238,0.708560198,335.2634002,62.45893182,1.936834771,0.559290807,0.064247949,169.5812059,1.152497661
USGS_01533400,SimulationRaw,0,1836,1999,0.026377245,0.054884787,9.415471841,38.60382136,1.631265843,0.436497808,0.865212062,0.038286907,0.030491439,1.069557532,5.481645533,6.483896219,-0.937444435,1.749086722,0.061768764,0.061778849,6.224598226,0.748947727,531.5187086,77.4195287,1.958760933,0.480417086,0.070972174,221.5207639,1.845669608
USGS_01544000,SimulationRaw,0,1956,1956,0.038094598,0.048876794,10.70206723,16.89835941,1.438915735,0.994061334,0.890102373,0.161766394,0.054903389,1.19618049,4.82947632,9.635910236,1.085671882,6.500245539,0.33672823,0.064872265,6.300262979,0.704560697,380.621485,69.04268129,1.795020461,0.542730776,0.0829446,288.150625,2.489304259
USGS_01545000,SimulationRaw,0,1962,1962,0.016431016,0.057364236,14.66087115,19.01923086,1.385542604,0.140728879,0.853874899,0.129917001,0.07873661,0.796767716,4.790390888,0.650190817,-0.520695137,3.27591838,0.384367039,0.156074883,6.183570278,0.320524856,215.1017264,22.52868803,1.331818127,0.504778872,0.093747573,239.1131998,1.895794907
USGS_01546400,SimulationRaw,0,,,0.039158544,0.061073554,14.18516364,12.39850868,0.548025053,0.418680102,0.766582839,0.121272161,0.018907253,1.044982427,5.128053493,2.030042233,0.075556351,8.820436127,0.880349623,0.701455156,2.742131407,0.892972504,746.9164606,8.777427982,0.79700242,0.116373617,0.065187357,251.6254561,1.231536525
USGS_01546500,SimulationRaw,0,,,0.015385495,0.068609424,16.20800762,45.73118357,1.077669621,0.82748192,0.73911273,0.029485107,0.026115896,0.855532775,4.269606882,3.219938788,-0.198804294,6.479885621,0.237377837,0.237452684,2.194557303,0.835678761,1308.775159,28.01117109,0.164324696,0.142884287,0.046442137,163.4983549,1.484621715
USGS_01547100,SimulationRaw,0,,,0.014625339,0.008637054,16.68895074,8.420634585,1.124912395,0.380128114,0.713535994,0.024093019,0.098726073,1.091302628,3.743384502,1.026640118,-0.690281024,4.711380497,0.495628533,0.135766349,1.605632095,0.976495799,315.9052656,9.586098467,0.387627206,0.084241087,0.027489087,54.86077504,1.277324258
USGS_01547200,SimulationRaw,0,,,0.046555212,0.014724189,6.500680994,3.841074424,1.355001171,0.671948342,0.850291148,0.11148518,0.150501927,0.910755182,4.664546935,0.599120057,0.060982069,4.108632433,0.179424567,0.086367238,3.825938406,0.795492578,503.1636717,67.16611209,1.098458096,0.308106547,0.035973628,298.5407718,1.433077776
USGS_01547950,SimulationRaw,0,,,0.045170818,0.015872402,15.05454984,13.5084015,0.642472184,0.743450011,0.739172955,0.131088471,0.03493462,0.754377935,6.129183931,9.339767372,0.368580031,14.7407781,0.182523362,0.446032213,6.996784652,0.415141877,709.8057434,34.50579737,1.215142563,0.378788988,0.088604456,174.3898847,1.510577358
USGS_01549700,SimulationRaw,0,1950,1967,0.014385167,0.036216637,21.99436007,3.083521992,1.362401199,0.33808609,0.850098793,0.158913322,0.017356644,1.192497747,6.338658431,6.510792854,0.327964591,5.06898819,0.049623852,0.164004638,6.025074109,0.788885875,313.8882365,25.17333685,1.505365864,0.340398629,0.086727677,140.3823062,1.770389719
USGS_01559000,SimulationRaw,0,1888,1991,0.018628664,0.065143766,21.66469358,45.71952363,1.89079202,0.803115457,0.839242361,0.008653721,0.056055955,1.247410628,3.655969067,7.827784699,1.423401221,6.11917963,0.11500889,0.098642156,1.004079573,0.911550504,132.6581101,65.26781257,0.647375362,0.362300475,0.060148791,195.6461959,1.253148242
USGS_01570000,SimulationRaw,0,1957,1961,0.029675573,0.061203536,16.46727988,26.76251229,1.302783949,0.118605098,0.852067948,0.137237712,0.025337619,1.129232317,5.054343869,4.518650224,0.693749342,5.636593371,0.079378272,0.136919449,2.055699663,0.880804391,554.8552369,70.93009137,0.983565412,0.43898281,0.058602703,26.51166511,2.19698756
USGS_01571500,SimulationRaw,0,1987,1987,0.002229751,0.035197279,21.69431327,31.69459237,1.795665226,0.463562686,0.806262244,0.072888437,0.148040727,1.307902472,4.435955812,7.000097017,2.345483983,13.37687456,0.4046546,0.000828432,4.37250645,0.736135136,1246.620541,38.70135355,0.681501886,0.192539978,0.047411445,273.025462,1.067762446
USGS_01573560,SimulationRaw,0,1994,1994,0.019784323,0.057873534,9.607668176,31.68221921,1.377891964,0.877107298,0.856229931,0.14614595,0.092549972,0.80329833,5.413997988,7.530274479,0.362042472,8.663310123,0.615698448,0.289423082,5.240135764,0.7578376,823.1261089,20.08098779,1.56653434,0.445100599,0.076251109,43.79480786,1.796812245
USGS_01574000,SimulationRaw,0,1959,1965,0.007079636,0.024226244,19.66640889,40.63702069,1.258921248,0.545777524,0.801646992,0.138127695,0.003164555,1.398450604,3.843424417,9.696342117,0.785614659,4.574234405,0.833966355,0.094362241,5.019856145,0.739029631,641.2943895,9.448249086,0.120393225,0.676288668,0.050761264,63.65197031,1.381571102
USGS_01576500,SimulationRaw,0,,,0.035847443,0.035810175,15.35057365,35.36582406,1.125693903,0.106695399,0.713344907,0.170928399,0.014340652,0.693112954,4.178225167,1.219949521,-1.633990848,8.391100954,0.043316319,0.204523064,1.778830483,0.873225213,123.5836108,7.569185736,0.474567099,0.351171373,0.033239724,200.8483767,1.032870627
USGS_01576754,SimulationRaw,0,,,0.00257691,0.034711894,23.139229,33.37028315,1.977725671,0.209807519,0.891523984,0.11031289,0.005684811,1.416955948,4.408528677,0.295306158,-2.949601852,2.290154333,0.180375665,0.509415428,1.837553798,0.646646857,982.465994,23.57775754,1.910634602,0.442026118,0.069902126,30.74101428,1.021887659
USGS_01605500,SimulationRaw,0,,,0.042222069,0.065899856,20.55450658,8.307208472,0.972258538,0.206251106,0.848883749,0.066593913,0.002587672,1.260333556,5.066457412,4.836653366,-2.160404075,3.37581418,0.629890478,0.494136529,1.40939044,0.688847145,218.8792177,52.84681056,1.250262603,0.553430694,0.043726178,25.22129183,1.089610741
USGS_01606500,SimulationRaw,0,,,0.024934752,0.052206566,18.99914191,18.14282698,0.757335701,0.994256863,0.800383762,0.163193378,0.02026656,1.108217314,4.769746797,9.928693384,0.567622212,4.134826653,0.246460239,0.254767711,4.77740391,0.928205077,207.0254983,95.67722708,1.186635372,0.382264382,0.079809059,53.61609027,1.037944673
USGS_01608000,SimulationRaw,0,1960,1982,0.046232968,0.068747626,15.34820821,44.30314001,0.522959456,0.651594991,0.682176638,0.160513331,0.084900691,1.039065519,4.89140341,3.710985773,-0.256995672,3.821621858,0.66205015,0.214907027,3.99653272,0.670952755,197.854594,75.19474408,1.661672013,0.620714178,0.036160221,90.81681149,2.390794021
USGS_01608500,SimulationRaw,0,1913,1993,0.03363529,0.052403843,6.326143919,27.93286882,1.666792951,0.62036774,0.723731505,0.161402639,0.010510678,1.334548019,5.441093099,9.536665091,0.154494793,4.72342028,0.985072404,0.060112693,6.220826634,0.334107964,478.8210114,3.871745466,1.934619624,0.364376026,0.09733353,28.12323867,1.221586006
USGS_01610000,SimulationRaw,0,1913,1993,0.028040551,0.011445117,18.91495313,43.59439163,1.990100885,0.192707093,0.854977422,0.13443893,0.018071843,1.179412796,5.600036304,6.581706821,0.583291339,7.961494734,0.134876502,0.614031333,2.82076494,0.814732486,398.7983908,29.82749683,1.242363468,0.397683484,0.07781839,219.8177791,2.022373859
USGS_01611500,SimulationRaw,0,1996,1998,0.036615032,0.031371416,15.98224835,10.31612886,1.621834036,0.27697333,0.698618094,0.060966404,0.08344113,1.350529572,5.433975748,9.109886608,-2.515018303,2.027690521,0.386098408,0.41785875,5.314432957,0.782431891,416.0943848,22.14982492,0.340249645,0.285097661,0.081516997,1.137451224,1.510056577
USGS_01613000,SimulationRaw,0,1913,1998,0.019312225,0.01667289,24.81089458,21.9043753,1.423327845,0.722439365,0.851861593,0.107037275,0.015560541,0.876479284,4.68594139,9.176385402,0.33241097,5.181849453,0.37374742,0.006830611,4.985872177,0.901735959,732.4197459,56.91481147,1.856927489,0.484621661,0.078194284,17.01170312,1.669684328
USGS_01614500,SimulationRaw,0,1937,1993,0.028938761,0.015197191,17.79946714,27.01520053,1.609470074,0.818229367,0.693512807,0.006746416,0.108265135,1.08944345,5.160498898,1.35437198,-2.017518709,1.27102896,0.0615378,0.113383144,6.381909214,0.933443045,1027.753371,20.61324993,1.207634206,0.371492803,0.093328812,16.39053377,1.536183043
USGS_01616500,SimulationRaw,0,,,0.017758098,0.033470483,12.70888915,7.284208325,1.276802695,0.287401807,0.824693541,0.084553554,0.004788609,0.820852157,4.615391989,9.896227733,-0.513008541,3.221369719,0.089171095,0.469364541,6.853800574,0.929152421,1558.144797,97.81826127,1.896525362,0.42415893,0.04160329,20.3009831,1.063460279
USGS_01617800,SimulationRaw,0,,,0.022712268,0.022651016,21.96024217,25.70740986,1.297576209,0.133278816,0.771204112,0.001358201,0.099283836,0.786247952,6.089462067,4.941728875,-2.553775317,19.09749056,0.538291963,0.107190849,2.071975417,0.488782895,685.7342255,59.17606217,1.484246379,0.086644457,0.035970526,156.8705009,1.377756109
USGS_01619500,SimulationRaw,0,1902,1965,0.027555792,0.010755661,25.55466645,21.78448172,0.518485037,0.71523508,0.787919349,0.107629395,0.013560649,0.711399483,4.785677589,6.126892631,-1.578462211,3.263846094,0.546343125,0.700156764,2.049013216,0.751314657,428.0596344,29.63684059,1.12332863,0.161091614,0.037513749,36.37439336,1.137047159
USGS_01622000,SimulationRaw,0,1963,1980,0.010135121,0.038078655,18.90077115,14.14415751,1.139915319,0.485419306,0.855280236,0.106736003,0.116928091,0.948165339,5.23400841,3.308497528,0.263981576,6.415850538,0.026268477,0.168882618,2.433414578,0.965103192,185.3326807,33.91515012,1.674869641,0.451149869,0.041922617,44.31175019,1.203197188
USGS_01625000,SimulationRaw,0,,,0.018941385,0.051899928,12.73795084,32.66673597,1.129953745,0.609420369,0.791914031,0.064058699,0.129964985,0.756317958,4.591379249,6.82073079,0.106306371,3.342150351,0.821698208,0.256134482,4.037070869,0.985359972,807.0402333,18.90558277,1.583547378,0.123147956,0.074743137,16.5426111,1.120593316
USGS_01626000,SimulationRaw,0,1951,1963,0.026679026,0.025956199,24.46777205,39.64322338,1.169250044,0.363521276,0.820641943,0.028700934,0.046979554,1.240390482,3.903182407,7.027232295,-3.569415964,13.23701031,0.880777117,0.380619143,2.184256023,0.642934943,767.5861011,61.22265765,1.138481065,0.508828779,0.068008517,15.0840124,2.56613663
USGS_01627500,SimulationRaw,0,1951,1980,0.019279156,0.028347784,25.20738093,26.6231503,1.404576589,0.844864439,0.764299357,0.132732824,0.13316509,0.94823134,3.811158802,6.912656917,0.126611025,5.94251487,0.401840767,0.679230824,1.314488372,0.887638107,407.5531681,3.034713077,1.097409072,0.301140925,0.043649515,23.85152646,1.46249123
USGS_01628500,SimulationRaw,0,1951,1980,0.017877175,0.067584384,9.175880514,30.40788094,1.794393963,0.276373222,0.707348338,0.051054737,0.001869185,1.482623892,6.253119535,4.836411301,-1.423225279,10.11491648,0.785113448,0.430896598,0.933093972,0.43268561,417.9135018,3.010017284,1.999784417,0.427642852,0.043485187,40.55284724,1.023987326
